Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
209,Penguinpox virus,648998,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,306862.0,29.5,284.0,False,True,False,True,False,False,True,False
1799,Avipoxvirus isolate Pat/07,656810,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1800,Avipoxvirus isolate Cca/07,656811,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1801,Avipoxvirus isolate Sat/07,656812,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1802,Avipoxvirus isolate Cch/07,656813,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1803,Avipoxvirus isolate ID8964,656814,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1804,Avipoxvirus isolate ID8501092,656815,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1827,Rotavirus turkey/MN/D-000818/2008,661052,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1828,Rotavirus turkey/MN/D-004782/2008,661053,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1829,Rotavirus turkey/MN/D-005329/2008,661054,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1830,Rotavirus turkey/MN/D-005331/2008,661055,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1805,Rotavirus turkey/MN/D-007553/2007,661056,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1806,Rotavirus turkey/MN/D-007554/2007,661057,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1807,Rotavirus turkey/MN/D-007555/2007,661058,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1808,Rotavirus turkey/MN/D-007862/2007,661059,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1809,Rotavirus turkey/MN/D-007863/2007,661060,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1831,Rotavirus turkey/MN/D-016170/2008,661061,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1832,Rotavirus turkey/MN/D-016171/2008,661062,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1833,Rotavirus turkey/MN/D-022564/2008,661063,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1834,Rotavirus turkey/MN/D-022565/2008,661064,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1811,Rotavirus turkey/MN/D-035365/2007,661065,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1812,Rotavirus turkey/MN/D-046159/2007,661066,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1835,Rotavirus turkey/MN/D-047428/2008,661067,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1836,Rotavirus turkey/MN/D-048814/2008,661068,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1813,Rotavirus turkey/MN/D-049007/2007,661069,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1814,Rotavirus turkey/MN/D-052725/2007,661070,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1815,Rotavirus turkey/MN/D-053540/2007,661071,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1816,Rotavirus turkey/MN/D-053578/2007,661072,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1817,Rotavirus turkey/MN/D-053706/2007,661073,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1818,Rotavirus turkey/MN/D-053853/2007,661074,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1819,Rotavirus turkey/MN/D-054413/2007,661075,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1820,Rotavirus turkey/MN/D-055423/2007,661076,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1837,Rotavirus turkey/MN/D-055431/2008,661077,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1838,Rotavirus turkey/MN/D-055471/2008,661078,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1821,Rotavirus turkey/MN/D-056058/2007,661079,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1822,Rotavirus turkey/MN/D-056826/2007,661080,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1823,Rotavirus turkey/MN/D-058211/2007,661081,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1824,Rotavirus turkey/MN/D-058212/2007,661082,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1825,Rotavirus turkey/MN/D-058648/2007,661083,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1826,Rotavirus turkey/MN/D-059191/2007,661084,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1810,Rotavirus turkey/MN/D-22852/2007,661085,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1796,Rotavirus turkey/MN/D-049317/2007,664644,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1797,Rotavirus turkey/MN/D-059867/2008,664646,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
1798,Rotavirus turkey/MN/D-007861/2007,664658,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
945,Avian bornavirus,675389,Mononegavirales,Bornaviridae,,True,False,False,True,True,False,True,,,,True,False,False,False,False,False,True,False
1794,Gaviid herpesvirus 1,690285,Herpesvirales,Orthoherpesviridae,Iltovirus,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False
1745,Common buzzard alphaherpesvirus,690691,Herpesvirales,Orthoherpesviridae,,True,False,True,False,False,False,False,,,,True,False,False,False,False,False,True,False
318,Avihepatovirus A,691956,Picornavirales,Picornaviridae,Avihepatovirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
239,Raptor siadenovirus A,691961,Rowavirales,Adenoviridae,Siadenovirus,False,False,True,False,False,False,False,26284.0,38.5,23.0,False,True,False,False,False,False,True,False
827,Falcon aviadenovirus A,692069,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,39008.0,43.5,,False,True,False,False,False,False,True,False
1791,Avipoxvirus MK1,692273,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1792,Avipoxvirus OL1,692274,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1529,Betacoronavirus 1,694003,Nidovirales,Coronaviridae,Betacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
91,Avian coronavirus,694014,Nidovirales,Coronaviridae,Gammacoronavirus,True,False,False,True,False,True,False,27464.0,38.0,6.0,True,False,False,True,False,False,True,False
1793,Chicken parvovirus 5B8/2009,703584,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1744,Avipoxvirus flamingo/KD09/ZAF,704179,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1759,Cyclovirus NG_chicken11,742974,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1760,Cyclovirus NG_chicken12,742975,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1761,Cyclovirus NG_chicken13,742976,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1762,Cyclovirus NG_chicken14,742977,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1763,Cyclovirus NG_chicken15,742978,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1764,Cyclovirus NG_chicken16,742979,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1765,Circovirus NG_chicken17,742980,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1766,Cyclovirus NG_chicken18,742981,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1767,Cyclovirus NG_chicken19,742982,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1768,Cyclovirus NG_chicken2,742983,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1769,Circovirus NG_chicken20,742984,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1770,Circovirus NG_chicken21,742985,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1771,Cyclovirus NG_chicken22,742986,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1772,Cyclovirus NG_chicken23,742987,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1773,Cyclovirus NG_chicken24,742988,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1774,Circovirus NG_chicken25,742989,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1775,Cyclovirus NG_chicken26,742990,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1776,Cyclovirus NG_chicken3,742991,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1777,Cyclovirus NG_chicken31,742992,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1778,Cyclovirus NG_chicken32,742993,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1779,Circovirus NG_chicken33,742994,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1780,Cyclovirus NG_chicken36,742995,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1781,Cyclovirus NG_chicken37,742996,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1782,Circovirus NG_chicken38,742997,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1783,Circovirus NG_chicken39,742998,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1784,Circovirus NG_chicken5,742999,Cirlivirales,Circoviridae,Circovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1785,Cyclovirus NG_chicken6,743000,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1786,Cyclovirus NG_chicken7,743001,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1787,Cyclovirus NG_chicken8,743002,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1788,Cyclovirus NG_chicken9,743003,Cirlivirales,Circoviridae,Cyclovirus,False,True,True,False,False,False,False,,,,False,True,False,False,True,False,False,False
1790,Parvovirus USP336-5/Brazil/2009,746112,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1789,Parvovirus USP336-7/Brazil/2009,746113,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1752,Chicken parvovirus 347/HUN/2008,762506,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1753,Chicken parvovirus 348/HUN/2008,762507,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1754,Chicken parvovirus 528/HUN/2009,762508,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1755,Chicken parvovirus A1/HUN/2009,762509,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1756,Chicken parvovirus ABU/HUN/2009,762510,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1757,Chicken parvovirus B1/HUN/2009,762511,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1699,Avipoxvirus Pox10291,795157,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1700,Avipoxvirus Pox10302,795158,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1701,Avipoxvirus Pox10588,795159,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1702,Avipoxvirus Pox10643,795160,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1703,Avipoxvirus Pox10716,795161,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1704,Avipoxvirus Pox11408,795162,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1705,Avipoxvirus Pox11458,795163,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1707,Avipoxvirus Pox12717,795164,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1708,Avipoxvirus Pox13916,795165,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1698,Avipoxvirus Pox7379,795166,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1706,Avipoxvirus PoxHAAM26,795167,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1709,Avipoxvirus PoxPV013.3,795168,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1693,Avipoxvirus pigeon/CAPM V-101/CZE/1965,856735,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1478,Turkey aviadenovirus 2,878330,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
1751,Avipoxvirus white-tailed eagle/Hokkaido/JPN/2004,880350,Chitovirales,Poxviridae,Avipoxvirus,True,False,True,False,True,False,False,,,,False,True,False,True,False,False,True,False
1721,Chicken parvovirus Ch1514/2007/HUN,881301,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
1716,Chicken parvovirus Ch1515/2007/HUN,881302,Piccovirales,Parvoviridae,Protoparvovirus,False,False,False,True,True,False,False,,,,False,True,False,False,True,False,False,False
